toi,tic,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,vmag,jmag,nobs,template,nobs_goal,tot_time,rem_nobs,rem_time,r_s,teff,teff_err,t_eff,f_eh,ast_det_t,ruwe,rp,rp_err,mp,period,period_err,a_to_R,sinc,rt_5sig,drop,finish
1004.01,238597883,MS,qlp,PC,-,-,-,122.1782,-48.8029,9.266,8.921,0.0,FALSE,60.0,5.07,60.0,5.07,2.15,9219.0,171.0,9219.0,,0.05,1.03,4.75,0.28,20.23,3.57491,0.00146,6.08,2929.0,2.99,FALSE,FALSE
1005.01,169904935,MS,qlp,NEB,-,-,-,120.7049,-11.1013,9.723000000000000,,0.0,FALSE,60.0,6.59,60.0,6.59,,5613.0,179.0,-1.0,,0.05,,6.54,0.46,34.82,4.55072,0.00033,10.79,254.0,2.27,FALSE,FALSE
1006.01,156115721,MS,qlp,PC,-,-,-,124.3594,-27.2735,9.9,8.322000000000000,0.0,FALSE,60.0,7.4,60.0,7.4,1.53,6616.0,200.0,6616.0,,0.05,,6.08,5.91,30.76,2.50443,0.0005,5.52,6874.0,2.55,FALSE,FALSE
1007.01,65212867,MS,qlp,PC,-,-,-,112.7524,-4.4634,9.374,8.426,0.0,FALSE,60.0,5.33,60.0,5.33,2.7,6596.0,139.0,6596.0,0.154,0.05,0.85,15.54,0.79,317.83,6.99823,0.00058,6.35,1414.0,1.83,FALSE,FALSE
1008.01,440801822,MS,qlp,NEB,-,-,-,109.3829,13.3952,9.264,8.316,0.0,FALSE,60.0,5.07,60.0,5.07,1.57,6858.0,584.0,6699.0,,0.0501,27.49,1.72,0.32,4.45,2.04936,0.00105,4.73,2107.0,4.49,FALSE,FALSE
1009.01,107782586,-,qlp,PC,-,-,-,111.6679,-24.4621,8.289,8.552,0.0,FALSE,60.0,5.05,60.0,5.05,,8868.0,809.0,-1.0,,,4.41,,,,1.96022,0.00026000000000000000,,15070.0,4.47,FALSE,FALSE
1010.01,139853601,-,qlp,PPC,-,-,-,112.294,-21.8329,8.359,8.419,0.0,FALSE,60.0,5.05,60.0,5.05,,9438.0,782.0,12225.0,,,2.33,,,,0.68088,6E-05,,182419.0,4.47,FALSE,FALSE
1011.01,114018671,MS,qlp,PC,-,-,-,113.984,-32.8414,8.94,7.5940000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,0.94,5413.0,132.0,5413.0,-0.1,0.05,0.95,1.34,0.12,3.04,2.46992,0.00137,8.02,507.0,2.47,FALSE,FALSE
1012.01,427508467,MS,qlp,VPC,-,-,-,117.0953,6.7851,8.18,8.021,0.0,FALSE,60.0,5.05,60.0,5.05,2.72,8928.0,128.0,8928.0,,0.05,1.8,16.53,2.77,317.83,0.88425,4E-05,1.87,105841.0,1.72,FALSE,FALSE
1013.01,97700520,-,qlp,VPC,-,-,-,107.2861,-31.9336,7.49,7.674000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,,8868.0,809.0,-1.0,,,0.93,,,,5.4298,0.0005,,4847.0,1.72,FALSE,FALSE
1014.01,96246348,-,qlp,PC,-,-,-,103.5614,-34.2228,7.602,,0.0,FALSE,60.0,5.05,60.0,5.05,,9307.0,938.0,-1.0,,,1.05,,,,1.4094,5E-05,,2041.0,1.72,FALSE,FALSE
1015.01,155044736,RGB,qlp,PC,-,-,-,122.896,-27.9718,11.618,9.773,0.0,FALSE,60.0,17.45,60.0,17.45,6.8,4897.0,122.0,4897.0,,1.0,1.3,18.13,,317.83,1.37259,0.00036,1.12,748.0,6.22,FALSE,FALSE
1016.01,175310067,MS,qlp,PC,-,-,-,116.1108,-36.0983,11.053000000000000,10.179,0.0,FALSE,60.0,13.99,60.0,13.99,1.54,7601.0,135.0,7601.0,,0.05,0.95,19.51,3.86,317.83,12.70907,0.00065,18.01,3840.0,4.9,FALSE,FALSE
1017.01,182943944,MS,qlp,NEB,-,-,-,124.7265,-37.7833,11.201000000000000,10.248,0.0,FALSE,60.0,14.81,60.0,14.81,1.65,6995.0,157.0,7174.0,,0.05,0.92,21.04,5.22,317.83,1.10422,0.00013000000000000000,3.19,39459.0,5.21,FALSE,FALSE
1018.01,291555748,SG,qlp,VPC,-,-,-,111.7161,-50.2666,11.12,9.98,0.0,FALSE,60.0,14.36,60.0,14.36,2.0,5889.0,124.0,5889.0,,0.0505,0.97,22.91,3.28,317.83,4.95912,0.00016,6.26,673.0,5.04,FALSE,FALSE
1019.01,341420329,MS,qlp,VPC+,-,-,-,120.1481,-54.8786,10.891000000000000,10.178000000000000,0.0,FALSE,60.0,13.16,60.0,13.16,1.56,7645.0,134.0,7645.0,,0.05,0.98,23.85,0.8,317.83,5.23416,6E-05,9.88,1150.0,4.59,FALSE,FALSE
1020.01,140706664,MS,qlp,NEB,-,-,-,128.382,-43.8284,10.622,10.328,0.0,FALSE,60.0,11.9,60.0,11.9,,8734.0,283.0,-1.0,,,0.92,,,,3.28892,0.00066,,29832.0,4.13,FALSE,FALSE
1021.01,143994283,MS,qlp,NEB,-,-,-,119.3008,-42.9991,10.898,10.035,0.0,FALSE,60.0,13.19,60.0,13.19,1.14,6022.0,133.0,6544.0,,0.05,0.89,3.35,0.22,8.28,1.90879,0.00035,6.28,985.0,4.6,FALSE,FALSE
1022.01,47384844,MS,qlp,PC,-,-,-,162.965,-5.7886,9.19,8.17,0.0,FALSE,60.0,5.06,60.0,5.06,1.38,6084.0,111.0,6203.0,,0.0501,0.96,3.43,0.78,8.46,3.09574,0.00677,6.87,18087.0,1.73,FALSE,FALSE
1023.01,238374636,SG,qlp,NEB,-,-,-,120.8379,-51.3457,10.419,8.961,0.0,FALSE,60.0,10.71,60.0,10.71,2.99,5050.0,86.0,5935.0,,0.0598,1.14,20.85,3.81,317.83,1.3238,2E-05,1.74,13560.0,3.7,FALSE,FALSE
1024.01,141482386,RGB,qlp,PC,-,-,-,86.8207,-72.4227,10.998,9.052,0.0,FALSE,60.0,13.7,60.0,13.7,7.61,4709.0,122.0,4709.0,,1.0,0.99,21.43,,317.83,18.01633,0.00054,5.71,8.0,4.79,FALSE,FALSE
1025.01,297967252,-,qlp,PC,-,-,-,142.5213,-51.5172,5.45,5.6160000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,,8598.0,1245.0,12942.0,,,0.8,,,,9.68337,0.00093,,921.0,1.72,FALSE,FALSE
1026.01,388624270,MS,qlp,STPC,-,-,-,125.4343,-51.7594,10.66,9.267000000000000,0.0,FALSE,60.0,12.07,60.0,12.07,0.85,5690.0,129.0,5690.0,,0.05,1.05,9.34,0.87,63.76,,,,-1.0,4.19,FALSE,FALSE
1027.01,20318757,MS,qlp,VPC+,-,-,-,167.1337,-29.6532,11.308,9.188000000000000,0.0,FALSE,60.0,15.44,60.0,15.44,0.68,4272.0,122.0,4272.0,,0.05,1.33,3.02,0.33,7.52,3.28627,0.00084,11.97,207.0,5.45,FALSE,FALSE
1028.01,447283466,MS,qlp,NEB,-,-,-,157.0981,-51.7053,8.9,6.959,0.0,FALSE,60.0,5.05,60.0,5.05,0.68,4634.0,120.0,4634.0,,0.05,0.92,1.21,0.1,2.1,1.01606,0.00034,5.66,2784.0,1.72,FALSE,FALSE
1029.01,374908020,-,qlp,NEB,-,-,-,88.7391,-65.9588,,9.368,0.0,FALSE,60.0,,60.0,,,-1.0,-1.0,-1.0,,,,,,,36.22214,0.00046,,0.0,,FALSE,FALSE
1030.01,464296022,Binary,qlp,NEB,-,-,-,155.8317,-57.5904,10.417,8.657,0.0,FALSE,60.0,10.69,60.0,10.69,,4807.0,60.0,-1.0,,0.05,8.32,9.26,4.14,62.83,12.12369,0.0007600000000000000,21.05,223.0,3.7,FALSE,FALSE
1031.01,304021498,MS,qlp,PC,-,-,-,140.8842,-67.02600000000000,10.309000000000000,9.277000000000000,0.0,FALSE,60.0,9.87,60.0,9.87,1.92,6415.0,103.0,6415.0,-0.27400000000000000,0.0501,1.13,6.72,0.36,36.46,5.6529300000000000,0.00037,7.57,351.0,3.41,FALSE,FALSE
1032.01,146589986,MS,qlp,PC,-,-,-,159.2216,-42.5417,9.762,9.372,0.0,FALSE,60.0,6.75,60.0,6.75,2.34,10395.0,320.0,10395.0,,0.05,1.22,14.37,0.75,317.83,5.66314,0.00116,7.94,3475.0,2.32,FALSE,FALSE
1033.01,149601557,SG,qlp,PC,-,-,-,87.2825,-60.4985,10.508,9.476,0.0,FALSE,60.0,11.41,60.0,11.41,2.01,6113.0,-1.0,6113.0,0.092,0.0515,35.7,8.78,,57.4,29.01628,0.00062,22.74,155.0,3.95,FALSE,FALSE
1034.01,400595342,MS,qlp,PC,-,-,-,134.4418,-49.0006,9.88,9.603,0.0,FALSE,60.0,7.3,60.0,7.3,1.61,9810.0,173.0,9810.0,,0.05,0.91,3.65,0.27,8.97,3.64222,0.00093,8.41,4432.0,17.83,FALSE,FALSE
1035.01,361413119,SG,qlp,VPC,-,-,-,144.1504,-61.5833,10.98,9.455,0.0,FALSE,60.0,13.61,60.0,13.61,2.43,5964.0,128.0,5964.0,,0.0503,4.95,21.72,1.75,317.83,6.07484,0.00075,5.94,351.0,4.76,FALSE,FALSE
1036.01,146172354,MS,qlp,VPC?,-,-,-,157.86700000000000,-42.2402,10.973000000000000,9.687000000000000,0.0,FALSE,60.0,13.57,60.0,13.57,1.18,5771.0,132.0,5771.0,,0.05,0.96,6.51,0.38,34.54,3.78031,0.00054,8.74,682.0,4.75,FALSE,FALSE
1037.01,363260203,MS,qlp,PC,-,-,-,147.3854,-63.3065,9.098000000000000,8.848000000000000,0.0,FALSE,60.0,5.06,60.0,5.06,1.74,9158.0,171.0,9158.0,,0.05,1.02,3.29,0.29,8.14,1.20262,0.00056,3.62,14407.0,5.89,FALSE,FALSE
1038.01,90544017,MS,qlp,NEB,-,-,-,128.4548,-49.9404,8.813000000000000,8.493,0.0,FALSE,60.0,5.05,60.0,5.05,2.17,8904.0,239.0,8429.0,,0.05,,,,,3.2237400000000000,0.00044,4.94,4568.0,1.72,FALSE,FALSE
1039.01,461867584,-,qlp,VPC,-,-,-,149.6886,-58.7605,9.538,9.661,0.0,FALSE,60.0,5.87,60.0,5.87,,-1.0,-1.0,-1.0,,,1.7,,,,4.42045,0.00013000000000000000,,-1.0,2.01,FALSE,FALSE
1040.01,310483807,SG,qlp,NEB,-,-,-,128.6143,-61.4883,8.44,8.166,0.0,FALSE,60.0,5.05,60.0,5.05,6.04,10037.0,123.0,10037.0,,0.05,1.27,11.59,,317.83,2.55555,0.00045,1.87,3520.0,1.72,FALSE,FALSE
1041.01,385624852,MS,qlp,EB?,-,-,-,138.4024,-55.198,8.211,7.8660000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,3.05,9081.0,173.0,9081.0,,0.05,0.89,43.11,4.42,317.83,8.30792,0.00037,7.47,2276.0,1.72,FALSE,FALSE
1042.01,360286627,MS,qlp,PNEB,-,-,-,141.9753,-61.3301,9.778000000000000,9.549,0.0,FALSE,60.0,6.82,60.0,6.82,3.51,9917.0,199.0,9917.0,,0.05,0.92,9.88,0.54,70.14,0.7581,6E-05,1.36,14573.0,2.35,FALSE,FALSE
1043.01,90448944,MS,qlp,PC,-,-,-,128.3024,-52.7143,10.017000000000000,8.97,0.0,FALSE,60.0,8.01,60.0,8.01,1.52,6902.0,135.0,6902.0,,0.05,0.98,3.48,0.24,8.58,1.44095,0.00021,4.04,6265.0,2.76,FALSE,FALSE
1044.01,463402815,-,qlp,PC,-,-,-,153.811,-58.7663,10.195,,0.0,FALSE,60.0,9.08,60.0,9.08,,5215.0,1166.0,-1.0,,,0.93,,,,1.0086,4E-05,,8072.0,3.14,FALSE,FALSE
1045.01,54044474,MS,qlp,BEB,-,-,-,159.8879,-32.512,9.964,9.252,0.0,FALSE,60.0,7.73,60.0,7.73,1.9,7013.0,299.0,7110.0,,0.05,1.01,16.76,1.47,317.83,3.70426,0.00015,6.18,1813.0,2.66,FALSE,FALSE
1046.01,309787037,MS,qlp,PC,-,-,-,126.4195,-60.9075,10.327,9.546,0.0,FALSE,60.0,10.0,60.0,10.0,1.75,6762.0,130.0,6762.0,,0.0501,1.01,4.89,0.28,21.25,1.30427,8E-05,3.25,2608.0,3.45,FALSE,FALSE
1047.01,370745311,MS,qlp,NPC,-,-,-,144.5819,-67.5052,11.095,9.526,0.0,FALSE,60.0,14.22,60.0,14.22,0.93,5622.0,131.0,5622.0,,0.05,2.36,5.72,0.89,27.73,0.62627,2E-05,3.31,3235.0,4.99,FALSE,FALSE
1048.01,384549882,MS,qlp,NEB,-,-,-,136.5278,-54.904,8.76,8.678000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,2.52,11892.0,235.0,11892.0,,0.05,1.1,10.42,0.67,76.77,0.30412,1E-05,1.11,280833.0,1.72,FALSE,FALSE
1049.01,16288184,MS,spoc,KP,-,-,-,253.7689,-28.7106,11.602,10.508,0.0,FALSE,60.0,17.34,60.0,17.34,1.27,6599.0,200.0,6218.0,,0.0506,1.1,21.03,20.53,317.83,2.180764,0.000122,5.92,2947.0,6.17,FALSE,FALSE
1050.01,66818296,MS,spoc,KP,-,-,-,239.9623,-28.0617,11.588,10.509,0.0,FALSE,60.0,17.25,60.0,17.25,1.57,6650.0,0.0,6548.0,-0.07,0.0511,1.25,21.27,0.14,317.83,3.735285,0.000148,7.13,1622.0,6.14,FALSE,FALSE
1051.01,259863352,SG,spoc,PC,-,-,-,40.3638,-71.4625,7.76,6.484,0.0,FALSE,60.0,5.05,60.0,5.05,,5625.0,80.0,5625.0,,0.436,35.51,2.38,0.7,6.03,21.701669,0.009532,22.95,-1.0,3.05,FALSE,FALSE
1052.01,317060587,MS,spoc,PC,-,-,-,337.5113,-75.6466,9.511000000000000,8.56,0.0,FALSE,60.0,5.77,60.0,5.77,1.46,5958.0,76.0,5958.0,-0.25,0.0658,1.15,3.06,4.51,7.61,9.139804,0.0027370000000000000,12.97,243.0,2.17,FALSE,FALSE
1053.01,112395568,SG,spoc,NEB,-,-,-,290.9773,-33.3514,9.62,8.169,0.0,FALSE,60.0,6.17,60.0,6.17,3.49,5664.0,188.0,5577.0,,0.8526,1.09,13.09,3.64,317.83,5.742625,0.000621,4.97,-1.0,2.12,FALSE,FALSE
1054.01,366989877,MS,spoc,VPC?,-,-,-,302.1142,-54.3175,8.95,7.905,0.0,FALSE,60.0,5.05,60.0,5.05,1.17,6122.0,194.0,6096.0,,0.0567,1.04,3.18,0.89,7.89,15.50529,0.003586,23.37,-1.0,2.63,FALSE,FALSE
1055.01,320004517,MS,spoc,VPC,-,-,-,293.2858,-54.5324,8.67,7.518,0.0,FALSE,60.0,5.05,60.0,5.05,0.97,5783.0,7.0,5783.0,-0.053,0.0537,0.95,3.86,0.57,9.45,17.471139,0.001692,29.61,-1.0,1.72,FALSE,FALSE
1056.01,421894914,MS,spoc,CPC,-,-,-,339.2584,-76.9175,10.171,9.211,0.0,FALSE,60.0,8.93,60.0,8.93,1.37,6124.0,83.0,6124.0,0.18,0.0557,1.12,2.9,1.04,7.24,5.307589,6E-05,9.82,480.0,3.08,FALSE,FALSE
1057.01,323132914,MS,spoc,PC,-,-,-,127.9942,-78.4074,10.01,8.791,0.0,FALSE,60.0,7.97,60.0,7.97,0.94,5599.0,187.0,5667.0,,0.0519,1.03,3.03,0.79,7.54,51.164822,0.004451,61.93,-1.0,6.8,FALSE,FALSE
1058.01,31553893,SG,spoc,PC,-,-,-,288.9117,-31.7908,10.09,8.706,0.0,FALSE,60.0,8.43,60.0,8.43,3.45,5785.0,189.0,5846.0,,0.3582,0.95,3.25,3.44,8.05,11.112686,0.005253,6.2,-1.0,3.05,FALSE,FALSE
1059.01,380783252,MS,spoc,VPC-,-,-,-,269.7145,-60.9218,10.535,9.073,0.0,FALSE,60.0,11.53,60.0,11.53,0.94,5509.0,186.0,5188.0,,0.0507,1.08,23.23,24.37,317.83,9.449544,0.000281,19.18,-1.0,3.99,FALSE,FALSE
1060.01,101230735,MS,spoc,VPC,-,-,-,299.291,-48.9344,10.342,9.102,0.0,FALSE,60.0,10.11,60.0,10.11,1.14,5687.0,76.0,5687.0,-0.11,0.0521,4.5,3.09,6.05,7.68,2.068731,0.000319,6.02,-1.0,3.49,FALSE,FALSE
1061.01,253990973,MS,spoc,NEB,-,-,-,284.6888,-41.2422,10.366,9.125,0.0,FALSE,60.0,10.29,60.0,10.29,1.08,5525.0,186.0,5801.0,,0.0514,1.15,2.29,0.57,5.81,0.540933,0.000107,2.62,-1.0,3.56,FALSE,FALSE
1062.01,299799658,MS,spoc,CPC,-,-,-,38.1187,-78.0238,10.249,8.777000000000000,0.0,FALSE,60.0,9.44,60.0,9.44,0.89,5394.0,185.0,5232.0,,0.051,1.0,2.32,0.46,5.88,4.114982,3.1E-05,11.68,-1.0,3.26,FALSE,FALSE
1063.01,406976746,MS,spoc,VPC?,-,-,-,230.5585,-83.0562,9.8,8.352,0.0,FALSE,60.0,6.92,60.0,6.92,0.79,5552.0,187.0,5249.0,,0.0506,1.16,2.28,1.5,5.79,10.065295,0.0016240000000000000,23.99,67.0,2.38,FALSE,FALSE
1064.01,79748331,MS,spoc,VPC,-,-,-,296.0039,-47.5616,10.938000000000000,9.097000000000000,0.0,FALSE,60.0,13.39,60.0,13.39,0.74,4803.0,178.0,4656.0,,0.0501,0.93,2.74,4.05,6.87,6.441821,0.00129,17.82,-1.0,4.68,FALSE,FALSE
1064.02,79748331,MS,spoc,VPC+,-,-,-,296.0039,-47.5616,10.938000000000000,9.097000000000000,0.0,FALSE,60.0,13.39,60.0,13.39,0.74,4803.0,178.0,4656.0,,0.0501,0.93,2.87,3.91,7.17,12.226323,0.003775,27.31,-1.0,4.68,FALSE,FALSE
1065.01,7088246,MS,spoc,KP,-,-,-,286.3667,-50.0674,13.84,12.636,0.0,FALSE,60.0,32.75,60.0,32.75,1.05,5780.0,0.0,5759.0,,0.05,1.03,22.5,17.5,317.83,2.160344,0.000276,6.77,-1.0,11.42,FALSE,FALSE
1066.01,201604954,MS,spoc,KP,-,-,-,285.0964,-54.8932,12.62,11.286,0.0,FALSE,60.0,32.75,60.0,32.75,1.11,5670.0,0.0,5600.0,,0.0502,0.92,12.96,0.58,317.83,4.606184,0.000392,10.46,-1.0,11.42,FALSE,FALSE
1067.01,201642601,MS,spoc,KP,-,-,-,288.6719,-59.5794,14.226000000000000,12.16,0.0,FALSE,60.0,32.75,60.0,32.75,0.77,4351.0,167.0,4435.0,,0.05,1.01,12.35,0.82,317.83,3.131473,0.000252,10.34,-1.0,11.42,FALSE,FALSE
1068.01,6663331,MS,spoc,KP,-,-,-,284.3997,-49.1385,13.981,12.522,0.0,FALSE,60.0,32.75,60.0,32.75,0.95,5498.0,0.0,5500.0,,0.05,1.05,13.45,0.6,317.83,3.180362,0.00024700000000000000,9.45,-1.0,11.42,FALSE,FALSE
1069.01,31858843,MS,spoc,KP,-,-,-,289.4793,-32.86,11.03,9.799,0.0,FALSE,60.0,13.87,60.0,13.87,1.22,5703.0,188.0,5737.0,,0.0513,0.88,16.76,2.29,317.83,2.977692,7.4E-05,7.19,-1.0,4.86,FALSE,FALSE
1070.01,31858844,MS,spoc,NPC,-,-,-,289.4787,-32.8611,17.135,11.236000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,,5740.0,0.0,-1.0,,0.0506,,26.88,0.2,317.83,2.977615,9.8E-05,7.15,-1.0,11.42,FALSE,FALSE
1071.01,120247528,MS,spoc,KP,-,-,-,280.1844,-58.4592,12.219000000000000,10.912,0.0,FALSE,60.0,24.18,60.0,24.18,1.11,5639.0,188.0,5550.0,,0.0503,1.08,12.54,12.54,317.83,3.553814,0.000237,8.77,-1.0,8.56,FALSE,FALSE
1072.01,140830390,SG,spoc,VPC,-,-,-,75.6273,-72.9141,12.388,10.98,0.0,FALSE,60.0,27.79,60.0,27.79,2.45,5765.0,189.0,5815.0,,0.0731,1.02,11.54,11.54,317.83,12.836719,0.003073,9.58,289.0,9.76,FALSE,FALSE
1073.01,158297421,MS,spoc,P,-,-,-,287.4844,-49.665,14.602,12.653000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.7,4444.0,168.0,4434.0,,0.05,1.01,20.77,0.96,317.83,3.92318,0.000458,13.22,-1.0,11.42,FALSE,FALSE
1074.01,327301957,MS,spoc,PC,-,-,-,310.7608,-72.0104,11.217,9.808,0.0,FALSE,60.0,14.91,60.0,14.91,0.74,5206.0,183.0,5065.0,,0.0501,0.94,3.47,0.53,8.56,13.925997,0.007779,31.19,-1.0,5.24,FALSE,FALSE
1075.01,351601843,MS,spoc,VPC,-,-,-,309.9723,-65.4494,12.615,9.935,0.0,FALSE,60.0,32.75,60.0,32.75,0.58,4046.0,170.0,3921.0,,0.05,1.22,2.04,2.48,5.22,0.604763,6.3E-05,4.3,-1.0,11.42,FALSE,FALSE
1076.01,360742636,MS,spoc,KP,-,-,-,294.6336,-55.3301,11.91,10.659,0.0,FALSE,60.0,19.6,60.0,19.6,1.04,5659.0,0.0,5693.0,,0.0503,1.02,13.02,0.12,317.83,2.549553,5.2E-05,7.58,-1.0,7.03,FALSE,FALSE
1077.01,369960846,Binary,spoc,VPC,-,-,-,173.8129,-88.0963,14.349,12.571,0.0,FALSE,60.0,32.75,60.0,32.75,0.98,5192.0,182.0,4979.0,,0.05,1.01,12.27,12.29,317.83,1.606295,0.000101,5.51,-1.0,11.42,FALSE,FALSE
1078.01,370133522,MS,spoc,VPC+,-,-,-,306.9254,-56.4573,12.68,8.697000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.39,3325.0,102.0,3536.0,,0.05,1.04,1.13,1.07,1.64,0.518224,2.5E-05,5.04,-1.0,11.42,FALSE,FALSE
1079.01,379240073,MS,spoc,VPC,-,-,-,283.1195,-55.3879,13.648,12.562000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,1.72,6519.0,194.0,6509.0,,0.0502,1.2,13.28,13.48,317.83,3.1641470000000000,0.000607,5.82,-1.0,11.42,FALSE,FALSE
1080.01,161032923,MS,spoc,VPC+,-,-,-,276.3702,-52.2143,15.349,11.044,0.0,FALSE,60.0,32.75,60.0,32.75,0.2,3296.0,64.0,3227.0,,0.05,1.19,2.03,0.95,5.2,3.965347,0.000675,29.21,-1.0,15.68,FALSE,FALSE
1081.01,253728991,MS,spoc,VPC+,-,-,-,282.1404,-40.1117,12.093,10.915,0.0,FALSE,60.0,21.83,60.0,21.83,1.24,6027.0,192.0,6027.0,,0.0504,18.12,11.47,11.48,317.83,2.98278,0.000442,7.34,-1.0,7.78,FALSE,FALSE
1082.01,261108236,MS,spoc,PC,-,-,-,83.27600000000000,-80.8157,13.217,10.715,0.0,FALSE,60.0,32.75,60.0,32.75,0.65,4310.0,173.0,4095.0,,0.05,1.06,3.57,2.18,8.78,16.347876,0.006145,35.95,-1.0,11.95,FALSE,FALSE
1083.01,322270620,MS,spoc,VPC,-,-,-,296.8294,-87.3216,14.158,10.702,0.0,FALSE,60.0,32.75,60.0,32.75,0.49,3614.0,64.0,3551.0,,0.05,1.23,2.7,0.79,6.78,12.958787,0.004661,37.37,-1.0,26.88,FALSE,FALSE
1084.01,380589029,MS,spoc,KP,-,-,-,268.8907,-61.7473,12.915,11.678000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,1.15,6346.0,0.0,6185.0,,0.0501,0.97,16.82,0.16,317.83,1.348449,3.3E-05,4.72,-1.0,11.42,FALSE,FALSE
1085.01,381979901,MS,spoc,SB2,-,-,-,77.6054,-59.5358,12.197000000000000,11.139000000000000,0.0,FALSE,60.0,23.75,60.0,23.75,1.28,6102.0,193.0,6102.0,,0.0515,12.44,15.79,15.79,317.83,3.25423,0.000193,7.59,2400.0,8.42,FALSE,FALSE
1086.01,468148930,SG,spoc,VPC,-,-,-,305.567,-88.5685,12.897,11.485,0.0,FALSE,60.0,32.75,60.0,32.75,2.08,5818.0,190.0,5787.0,,0.0528,1.09,8.26,8.27,51.75,3.717407,0.000594,4.92,-1.0,11.42,FALSE,FALSE
1087.01,426077080,MS,qlp,NEB,-,-,-,238.0011,-76.4934,9.74,9.069000000000000,0.0,FALSE,60.0,6.66,60.0,6.66,3.09,6907.0,135.0,6907.0,0.22900000000000000,0.05,1.02,14.3,0.78,317.83,9.30992,0.00209,6.9,215.0,2.29,FALSE,FALSE
1088.01,343648136,MS,qlp,FA,-,-,-,272.3118,-76.3008,11.105,9.781,0.0,FALSE,60.0,14.28,60.0,14.28,1.4,6093.0,131.0,6093.0,,0.05,1.11,5.48,0.32,25.79,1.15395,0.00017,3.46,3534.0,5.01,FALSE,FALSE
1089.01,129319156,MS,qlp,NEB,-,-,-,228.8431,-52.886,10.662,10.133,0.0,FALSE,60.0,12.08,60.0,12.08,2.48,11600.0,368.0,11600.0,,0.05,0.93,25.71,10.25,317.83,4.73703,0.004530000000000000,6.96,53821.0,4.19,FALSE,FALSE
1090.01,361034196,MS,qlp,NEB,-,-,-,242.0162,-68.5888,10.394,9.669,0.0,FALSE,60.0,10.51,60.0,10.51,2.94,7009.0,184.0,7200.0,,0.05,1.14,22.78,8.69,317.83,2.19296,0.0003,2.83,31883.0,3.63,FALSE,FALSE
1091.01,193413306,MS,qlp,VPC?,-,-,-,222.1012,-56.0259,9.71,8.861,0.0,FALSE,60.0,6.53,60.0,6.53,2.39,7348.0,133.0,7348.0,,0.05,0.97,13.56,0.66,317.83,1.7259800000000000,0.00019,3.01,11091.0,2.25,FALSE,FALSE
1092.01,387079085,MS,qlp,NEB,-,-,-,217.0234,-64.6342,9.496,8.456,0.0,FALSE,60.0,5.72,60.0,5.72,2.04,6534.0,136.0,6534.0,,0.0506,1.27,30.67,4.1,317.83,1.1923,3E-05,2.56,40771.0,1.96,FALSE,FALSE
1093.01,382331352,-,qlp,NEB,-,-,-,215.8053,-63.04600000000000,10.07,9.578,0.0,FALSE,60.0,8.31,60.0,8.31,,-1.0,-1.0,-1.0,,,3.02,,,,11.47606,0.00162,,-1.0,2.87,FALSE,FALSE
1094.01,136274063,MS,qlp,BEB,-,-,-,230.4988,-53.8196,10.286,9.531,0.0,FALSE,60.0,9.7,60.0,9.7,2.28,7710.0,140.0,7710.0,,0.05,1.44,9.05,1.69,60.43,0.59706,0.00023,1.6,5261.0,3.35,FALSE,FALSE
1095.01,375223080,MS,qlp,VPC-,-,-,-,133.969,-75.9262,10.753,9.877,0.0,FALSE,60.0,12.49,60.0,12.49,2.66,7066.0,133.0,7066.0,,0.05,1.1,11.82,0.5,317.83,1.48216,3E-05,2.39,2534.0,4.34,FALSE,FALSE
1096.01,375225453,MS,qlp,PC,-,-,-,133.827,-73.1734,10.609000000000000,9.586,0.0,FALSE,60.0,11.84,60.0,11.84,2.89,6553.0,136.0,6553.0,,0.0502,1.08,5.4,0.36,25.15,0.92145,7E-05,1.53,3276.0,4.11,FALSE,FALSE
1097.01,360630575,MS,qlp,CPC,-,-,-,189.7767,-74.574,9.29,8.144,0.0,FALSE,60.0,5.08,60.0,5.08,0.98,5876.0,124.0,5876.0,,0.05,1.03,2.32,0.16,5.88,9.18757,0.00124,19.21,70.0,2.57,FALSE,FALSE
1098.01,383390264,MS,spoc,CPC,-,-,-,192.5922,-88.1211,9.23,8.272,0.0,FALSE,60.0,5.07,60.0,5.07,1.15,6153.0,194.0,6413.0,,0.0553,1.08,3.19,2.14,7.91,10.184903,0.001731,18.72,-1.0,2.82,FALSE,FALSE
1099.01,290348383,MS,spoc,VPC,-,-,-,328.7136,-77.33800000000000,8.23,6.57,0.0,FALSE,60.0,5.05,60.0,5.05,0.8,4867.0,179.0,4815.0,,0.0524,1.13,3.11,0.59,7.73,6.4416150000000000,0.0005480000000000000,16.77,-1.0,1.72,FALSE,FALSE
